time,agent,orderId,locX,locY,isPick
20978,5,42,4,27,0
21189,5,42,4,26,0
21472,5,42,4,25,0
21473,5,42,4,24,0
21474,5,42,4,23,0
21475,5,42,4,22,0
21476,5,42,4,21,0
21477,5,42,4,20,0
21478,5,42,4,19,0
21479,5,42,4,18,0
21480,5,42,4,17,0
21481,5,42,4,16,0
21482,5,42,4,15,0
21483,5,42,4,14,0
21484,5,42,4,13,0
21485,5,42,4,12,0
21486,5,42,4,11,0
21487,5,42,4,10,0
21488,5,42,4,9,0
21489,5,42,4,8,1
21761,5,42,4,8,0
21762,5,42,4,9,0
21763,5,42,4,10,0
21764,5,42,4,11,0
21765,5,42,4,12,0
21766,5,42,4,13,0
21767,5,42,4,14,0
21768,5,42,4,15,0
21769,5,42,4,16,0
21770,5,42,4,17,0
21771,5,42,4,18,0
21772,5,42,4,19,0
21773,5,42,4,20,0
21774,5,42,4,21,0
21775,5,42,4,22,0
21776,5,42,4,23,0
21777,5,42,4,24,0
21778,5,42,4,25,0
21779,5,42,3,25,0
21780,5,42,2,25,0
21781,5,42,1,25,0
21782,5,42,1,24,0
21783,5,42,1,23,0
21784,5,42,1,22,0
21785,5,42,1,21,0
21786,5,42,1,20,0
21787,5,42,1,19,0
21788,5,42,1,18,0
21789,5,42,1,17,0
21790,5,42,1,16,0
21791,5,42,1,15,0
21792,5,42,1,14,0
21793,5,42,1,13,0
21794,5,42,1,12,0
21795,5,42,1,11,0
21796,5,42,1,10,0
21797,5,42,1,9,0
21798,5,42,1,8,0
21799,5,42,1,7,0
21800,5,42,1,6,0
21801,5,42,1,5,0
21802,5,42,1,4,0
21803,5,42,1,3,0
21804,5,42,2,3,0
21805,5,42,3,3,0
21806,5,42,4,3,0
21807,5,42,5,3,0
21808,5,42,6,3,0
21809,5,42,7,3,0
21810,5,43,8,3,0
21811,5,43,7,3,0
21812,5,43,6,3,0
21813,5,43,5,3,0
21814,5,43,4,3,0
21815,5,43,3,3,0
21816,5,43,2,3,0
21817,5,43,1,3,0
21818,5,43,1,4,0
21819,5,43,1,5,0
21820,5,43,1,6,0
21821,5,43,1,7,0
21822,5,43,1,8,0
21823,5,43,1,9,0
21824,5,43,1,10,0
21825,5,43,1,11,0
21826,5,43,1,12,0
21827,5,43,1,13,0
21828,5,43,1,14,0
21829,5,43,1,15,0
21830,5,43,1,16,0
21831,5,43,1,17,0
21832,5,43,1,18,0
21833,5,43,1,19,0
21834,5,43,1,20,0
21835,5,43,1,21,0
21836,5,43,1,22,0
21837,5,43,1,23,0
21838,5,43,1,24,0
21839,5,43,1,25,0
21840,5,43,2,25,0
21841,5,43,3,25,0
21842,5,43,4,25,0
21843,5,43,4,26,0
22060,5,43,4,25,0
22061,5,43,4,24,0
22062,5,43,4,23,0
22063,5,43,4,22,0
22064,5,43,4,21,0
22065,5,43,4,20,0
22066,5,43,4,19,0
22067,5,43,4,18,0
22068,5,43,4,17,0
22069,5,43,4,16,0
22070,5,43,4,15,0
22071,5,43,4,14,0
22072,5,43,4,13,0
22073,5,43,4,12,0
22074,5,43,4,11,0
22075,5,43,4,10,1
22199,5,43,4,10,0
22200,5,43,4,11,0
22201,5,43,4,12,0
22202,5,43,4,13,0
22203,5,43,4,14,0
22204,5,43,4,15,0
22205,5,43,4,16,0
22206,5,43,4,17,0
22207,5,43,4,18,0
22208,5,43,4,19,0
22209,5,43,4,20,0
22210,5,43,4,21,0
22211,5,43,4,22,0
22212,5,43,4,23,0
22213,5,43,4,24,0
22214,5,43,4,25,0
22215,5,43,3,25,0
22216,5,43,2,25,0
22217,5,43,1,25,0
22218,5,43,1,24,0
22219,5,43,1,23,0
22220,5,43,1,22,0
22221,5,43,1,21,0
22222,5,43,1,20,0
22223,5,43,1,19,0
22224,5,43,1,18,0
22225,5,43,1,17,0
22226,5,43,1,16,0
22227,5,43,1,15,0
22228,5,43,1,14,0
22229,5,43,1,13,0
22230,5,43,1,12,0
22231,5,43,1,11,0
22232,5,43,1,10,0
22233,5,43,1,9,0
22234,5,43,1,8,0
22235,5,43,1,7,0
22236,5,43,1,6,0
22237,5,43,1,5,0
22238,5,43,1,4,0
22239,5,43,1,3,0
22240,5,43,2,3,0
22241,5,43,3,3,0
22242,5,43,4,3,0
22243,5,43,5,3,0
22244,5,43,6,3,0
22245,5,43,7,3,0
22246,5,44,8,3,0
22247,5,44,7,3,0
22248,5,44,6,3,0
22249,5,44,5,3,0
22250,5,44,4,3,0
22251,5,44,3,3,0
22252,5,44,2,3,0
22253,5,44,1,3,0
22254,5,44,1,4,0
22255,5,44,1,5,0
22256,5,44,1,6,0
22257,5,44,1,7,0
22258,5,44,1,8,0
22259,5,44,1,9,0
22260,5,44,1,10,0
22261,5,44,1,11,0
22262,5,44,1,12,0
22263,5,44,1,13,0
22264,5,44,1,14,0
22265,5,44,1,15,0
22266,5,44,1,16,0
22267,5,44,1,17,0
22268,5,44,1,18,0
22269,5,44,1,19,0
22270,5,44,1,20,0
22271,5,44,1,21,0
22272,5,44,1,22,0
22273,5,44,1,23,0
22274,5,44,1,24,0
22275,5,44,1,25,0
22276,5,44,2,25,0
22277,5,44,3,25,0
22278,5,44,4,25,0
22279,5,44,4,24,0
22280,5,44,4,23,0
22281,5,44,4,22,0
22282,5,44,4,21,0
22283,5,44,4,20,0
22284,5,44,4,19,0
22285,5,44,4,18,1
22413,5,44,4,18,0
22414,5,44,4,19,0
22415,5,44,4,20,0
22416,5,44,4,21,0
22417,5,44,4,22,0
22418,5,44,4,23,0
22419,5,44,4,24,0
22420,5,44,4,25,0
22421,5,44,3,25,0
22422,5,44,2,25,0
22423,5,44,1,25,0
22424,5,44,1,24,0
22425,5,44,1,23,0
22426,5,44,1,22,0
22427,5,44,1,21,0
22428,5,44,1,20,0
22429,5,44,1,19,0
22430,5,44,1,18,0
22431,5,44,1,17,0
22432,5,44,1,16,0
22433,5,44,1,15,0
22434,5,44,1,14,0
22435,5,44,1,13,0
22436,5,44,1,12,0
22437,5,44,1,11,0
22438,5,44,1,10,0
22439,5,44,1,9,0
22440,5,44,1,8,0
22441,5,44,1,7,0
22442,5,44,1,6,0
22443,5,44,1,5,0
22444,5,44,1,4,0
22445,5,44,1,3,0
22446,5,44,2,3,0
22447,5,44,3,3,0
22448,5,44,4,3,0
22449,5,44,5,3,0
22450,5,44,6,3,0
22451,5,44,7,3,0
22452,5,45,8,3,0
22453,5,45,7,3,0
22454,5,45,6,3,0
22455,5,45,5,3,0
22456,5,45,4,3,0
22457,5,45,3,3,0
22458,5,45,2,3,0
22459,5,45,1,3,0
22460,5,45,1,4,0
22461,5,45,1,5,0
22462,5,45,1,6,0
22463,5,45,1,7,0
22464,5,45,1,8,0
22465,5,45,1,9,0
22466,5,45,1,10,0
22467,5,45,1,11,0
22468,5,45,1,12,0
22469,5,45,1,13,0
22470,5,45,1,14,0
22471,5,45,1,15,0
22472,5,45,1,16,0
22473,5,45,1,17,0
22474,5,45,1,18,0
22475,5,45,1,19,0
22476,5,45,1,20,0
22477,5,45,1,21,0
22478,5,45,1,22,0
22479,5,45,1,23,0
22480,5,45,1,24,0
22481,5,45,1,25,0
22482,5,45,2,25,0
22483,5,45,3,25,0
22484,5,45,3,26,0
22805,5,45,3,25,0
22806,5,45,2,25,0
22807,5,45,2,26,0
23091,5,45,2,25,0
23093,5,45,1,25,0
23094,5,45,1,24,0
23095,5,45,1,23,0
23096,5,45,1,22,0
23097,5,45,1,21,0
23098,5,45,1,20,0
23099,5,45,1,19,0
23100,5,45,1,18,0
23101,5,45,1,17,0
23362,5,45,1,16,0
23363,5,45,1,15,0
23364,5,45,1,14,0
23365,5,45,1,13,0
23366,5,45,1,12,0
23367,5,45,1,11,0
23368,5,45,1,10,1
23648,5,45,1,10,0
23649,5,45,1,9,0
23650,5,45,1,8,0
23651,5,45,1,7,0
23652,5,45,1,6,0
23653,5,45,1,5,0
23654,5,45,1,4,0
23655,5,45,1,3,0
23656,5,45,2,3,0
23657,5,45,3,3,0
23658,5,45,4,3,0
23659,5,45,5,3,0
23660,5,45,6,3,0
23661,5,45,7,3,0
23662,5,46,8,3,0
23663,5,46,9,3,0
23664,5,46,10,3,0
23665,5,46,11,3,0
23666,5,46,12,3,0
23667,5,46,13,3,0
23668,5,46,14,3,0
23669,5,46,15,3,0
23670,5,46,16,3,0
23671,5,46,17,3,0
23672,5,46,17,4,0
23673,5,46,17,5,0
23674,5,46,16,5,0
23675,5,46,16,6,0
23676,5,46,16,7,0
23677,5,46,16,8,0
23678,5,46,16,9,0
23679,5,46,16,10,0
23680,5,46,16,11,0
23681,5,46,16,12,0
23682,5,46,16,13,0
23683,5,46,16,14,0
23684,5,46,16,15,0
23685,5,46,16,16,0
23686,5,46,16,17,0
23687,5,46,16,18,0
23688,5,46,16,19,0
23689,5,46,16,20,0
23690,5,46,16,21,0
23691,5,46,16,22,0
23692,5,46,16,23,0
23693,5,46,16,24,0
23694,5,46,16,25,0
23695,5,46,15,25,0
23696,5,46,14,25,0
23697,5,46,13,25,0
23698,5,46,12,25,0
23699,5,46,11,25,0
23700,5,46,10,25,0
23701,5,46,9,25,0
23702,5,46,8,25,0
23703,5,46,7,25,0
23704,5,46,6,25,0
23705,5,46,5,25,0
23706,5,46,4,25,0
23707,5,46,4,24,0
23708,5,46,4,23,0
23709,5,46,4,22,0
23710,5,46,4,21,0
23711,5,46,4,20,0
23712,5,46,4,19,0
23713,5,46,4,18,0
23714,5,46,4,17,0
23715,5,46,4,16,0
23716,5,46,4,15,0
23717,5,46,4,14,0
23718,5,46,4,13,0
23719,5,46,4,12,0
23720,5,46,4,11,0
23721,5,46,4,10,0
23722,5,46,4,9,0
23723,5,46,4,8,0
23724,5,46,4,7,1
23996,5,46,4,7,0
23997,5,46,4,8,0
23998,5,46,4,9,0
23999,5,46,4,10,0
24000,5,46,4,11,0
24001,5,46,4,12,0
24002,5,46,4,13,0
24003,5,46,4,14,0
24004,5,46,4,15,0
24005,5,46,4,16,0
24006,5,46,4,17,0
24007,5,46,4,18,0
24008,5,46,4,19,0
24009,5,46,4,20,0
24010,5,46,4,21,0
24011,5,46,4,22,0
24012,5,46,4,23,0
24013,5,46,4,24,0
24014,5,46,4,25,0
24015,5,46,3,25,0
24016,5,46,2,25,0
24017,5,46,1,25,0
24018,5,46,1,24,0
24019,5,46,1,23,0
24020,5,46,1,22,0
24021,5,46,1,21,0
24022,5,46,1,20,0
24023,5,46,1,19,0
24024,5,46,1,18,0
24025,5,46,1,17,0
24026,5,46,1,16,0
24027,5,46,1,15,0
24028,5,46,1,14,0
24029,5,46,1,13,0
24030,5,46,1,12,0
24031,5,46,1,11,0
24032,5,46,1,10,0
24033,5,46,1,9,0
24034,5,46,1,8,0
24035,5,46,1,7,0
24036,5,46,1,6,0
24037,5,46,1,5,0
24038,5,46,1,4,0
24039,5,46,1,3,0
24040,5,46,2,3,0
24041,5,46,3,3,0
24042,5,46,4,3,0
24043,5,46,5,3,0
24044,5,46,6,3,0
24045,5,46,7,3,0
24046,5,47,8,3,0
24047,5,47,9,3,0
24048,5,47,10,3,0
24049,5,47,11,3,0
24050,5,47,12,3,0
24051,5,47,13,3,0
24052,5,47,14,3,0
24053,5,47,15,3,0
24054,5,47,16,3,0
24055,5,47,17,3,0
24056,5,47,17,4,0
24057,5,47,17,5,0
24058,5,47,16,5,0
24059,5,47,16,6,0
24060,5,47,16,7,0
24061,5,47,16,8,0
24062,5,47,16,9,0
24063,5,47,16,10,0
24064,5,47,16,11,0
24065,5,47,16,12,0
24066,5,47,16,13,0
24067,5,47,16,14,0
24068,5,47,16,15,0
24069,5,47,16,16,0
24070,5,47,16,17,0
24071,5,47,16,18,0
24072,5,47,16,19,0
24073,5,47,16,20,0
24074,5,47,16,21,0
24075,5,47,16,22,0
24076,5,47,16,23,0
24077,5,47,16,24,0
24078,5,47,16,25,0
24079,5,47,15,25,0
24080,5,47,14,25,0
24081,5,47,13,25,0
24082,5,47,13,24,0
24083,5,47,13,23,0
24084,5,47,13,22,0
24085,5,47,13,21,0
24086,5,47,13,20,0
24087,5,47,13,19,0
24088,5,47,13,18,0
24089,5,47,13,17,0
24090,5,47,13,16,0
24091,5,47,13,15,0
24092,5,47,13,14,0
24093,5,47,13,13,0
24094,5,47,13,12,0
24095,5,47,13,11,1
24367,5,47,13,11,0
24368,5,47,13,12,0
24369,5,47,13,13,0
24370,5,47,13,14,0
24371,5,47,13,15,0
24372,5,47,13,16,0
24373,5,47,13,17,0
24374,5,47,13,18,0
24375,5,47,13,19,0
24376,5,47,13,20,0
24377,5,47,13,21,0
24378,5,47,13,22,0
24379,5,47,13,23,0
24380,5,47,13,24,0
24381,5,47,13,25,0
24382,5,47,14,25,0
24383,5,47,15,25,0
24384,5,47,16,25,0
24385,5,47,16,24,0
24386,5,47,16,23,0
24387,5,47,16,22,0
24388,5,47,16,21,0
24389,5,47,16,20,0
24390,5,47,16,19,0
24391,5,47,16,18,0
24392,5,47,16,17,0
24393,5,47,16,16,0
24394,5,47,16,15,0
24395,5,47,16,14,0
24396,5,47,16,13,0
24397,5,47,16,12,0
24398,5,47,16,11,0
24399,5,47,16,10,0
24400,5,47,16,9,0
24401,5,47,16,8,0
24402,5,47,16,7,0
24403,5,47,16,6,0
24404,5,47,16,5,0
24405,5,47,17,5,0
24406,5,47,17,4,0
24407,5,47,17,3,0
24408,5,47,16,3,0
24409,5,47,15,3,0
24410,5,47,14,3,0
24411,5,47,13,3,0
24412,5,47,12,3,0
24413,5,47,11,3,0
24414,5,47,10,3,0
24415,5,47,9,3,0
24416,5,48,8,3,0
24417,5,48,7,3,0
24418,5,48,6,3,0
24419,5,48,5,3,0
24420,5,48,4,3,0
24421,5,48,3,3,0
24422,5,48,2,3,0
24423,5,48,1,3,0
24424,5,48,1,4,0
24425,5,48,1,5,0
24426,5,48,1,6,0
24427,5,48,1,7,0
24428,5,48,1,8,0
24429,5,48,1,9,0
24430,5,48,1,10,0
24431,5,48,1,11,0
24432,5,48,1,12,0
24433,5,48,1,13,0
24434,5,48,1,14,0
24435,5,48,1,15,0
24436,5,48,1,16,0
24437,5,48,1,17,0
24438,5,48,1,18,0
24439,5,48,1,19,0
24440,5,48,1,20,0
24441,5,48,1,21,0
24442,5,48,1,22,0
24443,5,48,1,23,0
24444,5,48,1,24,0
24445,5,48,1,25,0
24446,5,48,1,26,0
24681,5,48,1,25,0
24682,5,48,1,24,0
24683,5,48,1,23,0
24684,5,48,1,22,0
24685,5,48,1,21,0
24686,5,48,1,20,0
24687,5,48,1,19,0
24688,5,48,1,18,0
24689,5,48,1,17,0
24690,5,48,1,16,0
24691,5,48,1,15,0
24692,5,48,1,14,0
24693,5,48,1,13,0
24694,5,48,1,12,0
24695,5,48,1,11,0
24696,5,48,1,10,0
24697,5,48,1,9,1
24969,5,48,1,9,0
24970,5,48,1,8,0
24971,5,48,1,7,0
24972,5,48,1,6,0
24973,5,48,1,5,0
24974,5,48,1,4,0
24975,5,48,1,3,0
24976,5,48,2,3,0
24977,5,48,3,3,0
24978,5,48,4,3,0
24979,5,48,5,3,0
24980,5,48,6,3,0
24981,5,48,7,3,0
24982,5,49,8,3,0
24983,5,49,9,3,0
24984,5,49,10,3,0
24985,5,49,11,3,0
24986,5,49,12,3,0
24987,5,49,13,3,0
24988,5,49,14,3,0
24989,5,49,15,3,0
24990,5,49,16,3,0
24991,5,49,17,3,0
24992,5,49,17,4,0
24993,5,49,17,5,0
24994,5,49,17,6,0
24995,5,49,17,7,0
24996,5,49,16,7,0
24997,5,49,16,8,0
24998,5,49,16,9,0
24999,5,49,16,10,0
25000,5,49,16,11,0
25001,5,49,16,12,0
25002,5,49,16,13,0
25003,5,49,16,14,0
25004,5,49,16,15,0
25005,5,49,16,16,0
25006,5,49,16,17,0
25007,5,49,16,18,0
25008,5,49,16,19,0
25009,5,49,16,20,0
25010,5,49,16,21,0
25011,5,49,16,22,0
25012,5,49,16,23,0
25013,5,49,16,24,0
25014,5,49,16,25,0
25015,5,49,15,25,0
25016,5,49,14,25,0
25017,5,49,13,25,0
25018,5,49,12,25,0
25019,5,49,11,25,0
25020,5,49,10,25,0
25021,5,49,9,25,0
25022,5,49,8,25,0
25023,5,49,7,25,0
25024,5,49,6,25,0
25025,5,49,5,25,0
25026,5,49,4,25,0
25027,5,49,3,25,0
25028,5,49,2,25,0
25029,5,49,1,25,0
25030,5,49,1,24,0
25031,5,49,1,23,0
25032,5,49,1,22,0
25033,5,49,1,21,1
25153,5,49,1,21,0
25154,5,49,1,20,0
25155,5,49,1,19,0
25156,5,49,1,18,0
25157,5,49,1,17,0
25158,5,49,1,16,0
25159,5,49,1,15,0
25160,5,49,1,14,0
25161,5,49,1,13,0
25162,5,49,1,12,0
25163,5,49,1,11,0
25164,5,49,1,10,0
25165,5,49,1,9,0
25166,5,49,1,8,0
25167,5,49,1,7,0
25168,5,49,1,6,0
25169,5,49,1,5,0
25170,5,49,1,4,0
25171,5,49,1,3,0
25172,5,49,2,3,0
25173,5,49,3,3,0
25174,5,49,4,3,0
25175,5,49,5,3,0
25176,5,49,6,3,0
25177,5,49,7,3,0
25178,5,50,8,3,0
25179,5,50,9,3,0
25180,5,50,10,3,0
25181,5,50,11,3,0
25182,5,50,12,3,0
25183,5,50,13,3,0
25184,5,50,14,3,0
25185,5,50,15,3,0
25186,5,50,16,3,0
25187,5,50,17,3,0
25188,5,50,17,4,0
25189,5,50,17,5,0
25190,5,50,17,6,0
25191,5,50,17,7,0
25192,5,50,17,8,0
25193,5,50,17,9,0
25194,5,50,17,10,0
25195,5,50,17,11,0
25196,5,50,17,12,0
25197,5,50,17,13,0
25198,5,50,17,14,0
25199,5,50,17,15,0
25200,5,50,17,16,0
25201,5,50,17,17,0
25202,5,50,17,18,0
25203,5,50,17,19,0
25204,5,50,17,20,0
25205,5,50,17,21,0
25206,5,50,16,21,0
25207,5,50,16,22,0
25208,5,50,16,23,0
25209,5,50,16,24,0
25210,5,50,16,25,0
25211,5,50,15,25,0
25212,5,50,14,25,0
25213,5,50,13,25,0
25214,5,50,13,26,0
25284,5,50,13,25,0
25285,5,50,13,24,0
25286,5,50,13,23,0
25287,5,50,13,22,0
25288,5,50,13,21,0
25289,5,50,13,20,0
25290,5,50,13,19,0
25291,5,50,13,18,0
25292,5,50,13,17,0
25293,5,50,13,16,0
25294,5,50,13,15,0
25295,5,50,13,14,0
25296,5,50,13,13,1
25424,5,50,13,13,0
25425,5,50,13,14,0
25426,5,50,13,15,0
25427,5,50,13,16,0
25428,5,50,13,17,0
25429,5,50,13,18,0
25430,5,50,13,19,0
25431,5,50,13,20,0
25432,5,50,13,21,0
25433,5,50,13,22,0
25434,5,50,13,23,0
25435,5,50,13,24,0
25436,5,50,13,25,0
25437,5,50,14,25,0
25438,5,50,15,25,0
25439,5,50,16,25,0
25440,5,50,16,24,0
25441,5,50,16,23,0
25442,5,50,16,22,0
25443,5,50,16,21,0
25444,5,50,16,20,0
25445,5,50,16,19,0
25446,5,50,16,18,0
25447,5,50,16,17,0
25448,5,50,16,16,0
25449,5,50,16,15,0
25450,5,50,16,14,0
25451,5,50,16,13,0
25452,5,50,16,12,0
25453,5,50,16,11,0
25454,5,50,16,10,0
25455,5,50,16,9,0
25456,5,50,16,8,0
25457,5,50,16,7,0
25458,5,50,16,6,0
25459,5,50,16,5,0
25460,5,50,17,5,0
25461,5,50,17,4,0
25462,5,50,17,3,0
25463,5,50,16,3,0
25464,5,50,15,3,0
25465,5,50,14,3,0
25466,5,50,13,3,0
25467,5,50,12,3,0
25468,5,50,11,3,0
25469,5,50,10,3,0
25470,5,50,9,3,0
25471,5,51,8,3,0
25472,5,51,9,3,0
25473,5,51,10,3,0
25474,5,51,11,3,0
25475,5,51,12,3,0
25476,5,51,13,3,0
25477,5,51,14,3,0
25478,5,51,15,3,0
25479,5,51,16,3,0
25480,5,51,17,3,0
25481,5,51,17,4,0
25482,5,51,17,5,0
25483,5,51,17,6,0
25484,5,51,17,7,0
25485,5,51,17,8,0
25486,5,51,17,9,0
25487,5,51,17,10,0
25488,5,51,17,11,0
25489,5,51,17,12,0
25490,5,51,17,13,0
25491,5,51,17,14,0
25492,5,51,17,15,0
25493,5,51,17,16,0
25494,5,51,17,17,0
25495,5,51,16,17,0
25496,5,51,16,18,0
25497,5,51,16,19,0
25498,5,51,16,20,0
25499,5,51,16,21,0
25500,5,51,16,22,0
25501,5,51,16,23,0
25502,5,51,16,24,0
25503,5,51,16,25,0
25504,5,51,15,25,0
25505,5,51,14,25,0
25506,5,51,13,25,0
25507,5,51,13,26,0
25508,5,51,12,26,0
25657,5,51,12,25,0
25730,5,51,13,25,0
25731,5,51,13,24,0
25732,5,51,13,23,0
25733,5,51,13,22,0
25734,5,51,13,21,0
25735,5,51,13,20,0
25736,5,51,13,19,0
25737,5,51,13,18,0
25738,5,51,13,17,0
25739,5,51,13,16,0
25740,5,51,13,15,0
25741,5,51,13,14,0
25742,5,51,13,13,0
25743,5,51,13,12,0
25744,5,51,13,11,1
26012,5,51,13,11,0
26013,5,51,13,12,0
26014,5,51,13,13,0
26015,5,51,13,14,0
26016,5,51,13,15,0
26017,5,51,13,16,0
26018,5,51,13,17,0
26019,5,51,13,18,0
26020,5,51,13,19,0
26021,5,51,13,20,0
26022,5,51,13,21,0
26023,5,51,13,22,0
26024,5,51,13,23,0
26025,5,51,13,24,0
26026,5,51,13,25,0
26027,5,51,14,25,0
26028,5,51,15,25,0
26029,5,51,16,25,0
26030,5,51,16,24,0
26031,5,51,16,23,0
26032,5,51,16,22,0
26033,5,51,16,21,0
26034,5,51,16,20,0
26035,5,51,16,19,0
26036,5,51,16,18,0
26037,5,51,16,17,0
26038,5,51,16,16,0
26039,5,51,16,15,0
26040,5,51,16,14,0
26041,5,51,16,13,0
26042,5,51,16,12,0
26043,5,51,16,11,0
26044,5,51,16,10,0
26045,5,51,16,9,0
26046,5,51,16,8,0
26047,5,51,16,7,0
26048,5,51,16,6,0
26049,5,51,16,5,0
26050,5,51,17,5,0
26051,5,51,17,4,0
26052,5,51,17,3,0
26053,5,51,16,3,0
26054,5,51,15,3,0
26055,5,51,14,3,0
26056,5,51,13,3,0
26057,5,51,12,3,0
26058,5,51,11,3,0
26059,5,51,10,3,0
26060,5,51,9,3,0
26061,5,52,8,3,0
26062,5,52,7,3,0
26063,5,52,6,3,0
26064,5,52,5,3,0
26065,5,52,4,3,0
26066,5,52,3,3,0
26067,5,52,2,3,0
26068,5,52,1,3,0
26069,5,52,1,4,0
26070,5,52,1,5,0
26071,5,52,1,6,0
26072,5,52,1,7,0
26073,5,52,1,8,0
26074,5,52,1,9,0
26075,5,52,1,10,0
26076,5,52,1,11,0
26077,5,52,1,12,0
26078,5,52,1,13,0
26079,5,52,1,14,0
26080,5,52,1,15,0
26081,5,52,1,16,1
26337,5,52,1,16,0
26338,5,52,1,15,0
26339,5,52,1,14,0
26340,5,52,1,13,0
26341,5,52,1,12,0
26342,5,52,1,11,0
26343,5,52,1,10,0
26344,5,52,1,9,0
26345,5,52,1,8,0
26346,5,52,1,7,0
26347,5,52,1,6,0
26348,5,52,1,5,0
26349,5,52,1,4,0
26350,5,52,1,3,0
26351,5,52,2,3,0
26352,5,52,3,3,0
26353,5,52,4,3,0
26354,5,52,5,3,0
26355,5,52,6,3,0
26356,5,52,7,3,0
26357,5,53,8,3,0
26358,5,53,7,3,0
26359,5,53,6,3,0
26360,5,53,5,3,0
26361,5,53,5,2,0
26362,5,53,4,2,0
26363,5,53,3,2,0
26364,5,53,2,2,0
26365,5,53,1,2,0
26366,5,53,1,3,0
26367,5,53,1,4,0
26368,5,53,1,5,0
26369,5,53,1,6,0
26370,5,53,1,7,0
26371,5,53,1,8,0
26372,5,53,1,9,0
26373,5,53,1,10,0
26374,5,53,1,11,0
26375,5,53,1,12,0
26376,5,53,1,13,0
26377,5,53,1,14,0
26378,5,53,1,15,0
26379,5,53,1,16,0
26380,5,53,1,17,0
26381,5,53,1,18,0
26382,5,53,1,19,0
26383,5,53,1,20,0
26384,5,53,1,21,0
26385,5,53,1,22,0
26386,5,53,1,23,0
26387,5,53,1,24,0
26388,5,53,1,25,0
26389,5,53,2,25,0
26390,5,53,3,25,0
26391,5,53,4,25,0
26392,5,53,5,25,0
26393,5,53,6,25,0
26394,5,53,7,25,0
26395,5,53,8,25,0
26396,5,53,9,25,0
26416,5,53,10,25,0
26417,5,53,10,24,0
26418,5,53,10,23,0
26419,5,53,10,22,0
26420,5,53,10,21,0
26421,5,53,10,20,0
26422,5,53,10,19,0
26423,5,53,10,18,0
26424,5,53,10,17,0
26425,5,53,10,16,0
26426,5,53,10,15,0
26427,5,53,10,14,0
26428,5,53,10,13,0
26429,5,53,10,12,0
26430,5,53,10,11,0
26431,5,53,10,10,0
26432,5,53,10,9,0
26433,5,53,10,8,0
26434,5,53,10,7,0
26435,5,53,10,6,0
26436,5,53,10,5,1
26564,5,53,10,5,0
26565,5,53,10,6,0
26566,5,53,10,7,0
26567,5,53,10,8,0
26568,5,53,10,9,0
26569,5,53,10,10,0
26570,5,53,10,11,0
26571,5,53,10,12,0
26572,5,53,10,13,0
26573,5,53,10,14,0
26574,5,53,10,15,0
26575,5,53,10,16,0
26576,5,53,10,17,0
26577,5,53,10,18,0
26578,5,53,10,19,0
26579,5,53,10,20,0
26580,5,53,10,21,0
26581,5,53,10,22,0
26582,5,53,10,23,0
26583,5,53,10,24,0
26584,5,53,10,25,0
26585,5,53,11,25,0
26586,5,53,12,25,0
26587,5,53,13,25,0
26588,5,53,14,25,0
26589,5,53,15,25,0
26590,5,53,16,25,0
26591,5,53,16,24,0
26592,5,53,16,23,0
26593,5,53,16,22,0
26594,5,53,16,21,0
26595,5,53,16,20,0
26596,5,53,16,19,0
26597,5,53,16,18,0
26598,5,53,16,17,0
26599,5,53,17,17,0
26600,5,53,17,16,0
26601,5,53,17,15,0
26602,5,53,17,14,0
26603,5,53,17,13,0
26604,5,53,17,12,0
26605,5,53,17,11,0
26606,5,53,17,10,0
26607,5,53,17,9,0
26608,5,53,17,8,0
26609,5,53,17,7,0
26610,5,53,17,6,0
26611,5,53,17,5,0
26612,5,53,17,4,0
26613,5,53,17,3,0
26614,5,53,16,3,0
26615,5,53,15,3,0
26616,5,53,14,3,0
26617,5,53,13,3,0
26618,5,53,12,3,0
26619,5,53,11,3,0
26620,5,53,10,3,0
26621,5,53,9,3,0
26622,5,54,8,3,0
26623,5,54,9,3,0
26624,5,54,10,3,0
26625,5,54,10,2,0
26626,5,54,10,3,0
26627,5,54,11,3,0
26628,5,54,12,3,0
26629,5,54,13,3,0
26630,5,54,14,3,0
26631,5,54,15,3,0
26632,5,54,16,3,0
26633,5,54,17,3,0
26634,5,54,17,4,0
26635,5,54,17,5,0
26636,5,54,17,6,0
26637,5,54,17,7,0
26638,5,54,17,8,0
26639,5,54,17,9,0
26640,5,54,17,10,0
26641,5,54,17,11,0
26642,5,54,17,12,0
26643,5,54,17,13,0
26644,5,54,17,14,0
26645,5,54,17,15,0
26646,5,54,17,16,0
26647,5,54,17,17,0
26648,5,54,17,18,0
26649,5,54,17,19,0
26650,5,54,17,20,0
26651,5,54,16,20,0
26652,5,54,16,21,0
26653,5,54,16,22,0
26654,5,54,16,23,0
26655,5,54,16,24,0
26656,5,54,16,25,0
26657,5,54,15,25,0
26658,5,54,14,25,0
26659,5,54,13,25,0
26660,5,54,12,25,0
26661,5,54,11,25,0
26662,5,54,10,25,0
26663,5,54,9,25,0
26664,5,54,8,25,0
26665,5,54,7,25,0
26666,5,54,7,24,0
26667,5,54,7,23,0
26668,5,54,7,22,0
26669,5,54,7,21,0
26670,5,54,7,20,0
26671,5,54,7,19,0
26672,5,54,7,18,0
26673,5,54,7,17,0
26674,5,54,7,16,0
